Name,Album,Artist,PreviewURL,Image,Language,SpotifyURL
Chit Ni Lagda,Nostalgia,HUSTINDER,null,https://i.scdn.co/image/ab67616d0000b2735ebaae45e986096ce25576be,Hindi,https://open.spotify.com/track/3hezpjo4jzOc9PjuIxpDRX
"Dil Ka Kya (From ""Metro ... In Dino"")","Dil Ka Kya (From ""Metro ... In Dino"")",Pritam,null,https://i.scdn.co/image/ab67616d0000b27317f0bd02c78bdfa0f4d55b79,Hindi,https://open.spotify.com/track/69tPsAXkjn3cTXoLSMr6d3
Khamkha,Khamkha,Karan Thakur,null,https://i.scdn.co/image/ab67616d0000b273b67c5442b632e7c51c204d8c,Hindi,https://open.spotify.com/track/0rnEEW32uSNuX0LZtaG9yL
Koyal,Koyal,Javed Ali,null,https://i.scdn.co/image/ab67616d0000b2737afe0047eff81755852f26b2,Hindi,https://open.spotify.com/track/0D45HQbt7taPiyDv6ISCul
Galiyon Ke Ghalib,Galiyon Ke Ghalib,Badshah,null,https://i.scdn.co/image/ab67616d0000b273bc0ec443e91e4d89c893dd7f,Hindi,https://open.spotify.com/track/3l8GKFbkD1dRhAmzw6fInB
Sahiba,Sahiba,Jasleen Royal,null,https://i.scdn.co/image/ab67616d0000b273b5e7944443cec785db91184b,Hindi,https://open.spotify.com/track/4ulroyDK6rN73nVkCkWhur
Qatal,WITHOUT PREJUDICE,Guru Randhawa,null,https://i.scdn.co/image/ab67616d0000b273bd7e1592d75a9ad8d211debd,Hindi,https://open.spotify.com/track/5FDVyL6VahLO3B4T7xRYD9
"Satranga (From ""ANIMAL"")","Satranga (From ""ANIMAL"")",Arijit Singh,null,https://i.scdn.co/image/ab67616d0000b273021d7017f73387b008eab271,Hindi,https://open.spotify.com/track/3yHyiUDJdz02FZ6jfUbsmY
Saari Saari Raat,Saari Saari Raat,Khevna,null,https://i.scdn.co/image/ab67616d0000b273ef97b165e4da5ea11277224c,Hindi,https://open.spotify.com/track/4F7eg7eNiduwxDbnFfjgCk
Ishq Hai,Mismatched: Season 3 (Soundtrack from the Netflix Series),Anurag Saikia,null,https://i.scdn.co/image/ab67616d0000b27379f4a87c23143f0abb14c279,Hindi,https://open.spotify.com/track/3vCzLB6kS2lGcIpm1OOUsy
Pehle Bhi Main,ANIMAL,Vishal Mishra,null,https://i.scdn.co/image/ab67616d0000b2735f3ede47954a93aa03efe5f9,Hindi,https://open.spotify.com/track/7yDHHVKLbvDmVw1XXhDDIO
"Kesariya (From ""Brahmastra"")","Kesariya (From ""Brahmastra"")",Pritam,null,https://i.scdn.co/image/ab67616d0000b273c08202c50371e234d20caf62,Hindi,https://open.spotify.com/track/6VBhH7CyP56BXjp8VsDFPZ
"Dekhha Tenu (From ""Mr. And Mrs. Mahi"")","Dekhha Tenu (From ""Mr. And Mrs. Mahi"")",Mohammad Faiz,null,https://i.scdn.co/image/ab67616d0000b273c3be0e4563f5564640effc13,Hindi,https://open.spotify.com/track/34Fh4HXZmnuBdtgejWUZg2
"Jaana Samjho Na (From ""Bhool Bhulaiyaa 3"")","Jaana Samjho Na (From ""Bhool Bhulaiyaa 3"")",Aditya Rikhari,null,https://i.scdn.co/image/ab67616d0000b273edf2fb20566c733442f6ee52,Hindi,https://open.spotify.com/track/1PALLCSlHwAI4upY3sMg8u
"O Maahi (From ""Dunki"")","O Maahi (From ""Dunki"")",Pritam,null,https://i.scdn.co/image/ab67616d0000b2737506d87e6489c5a93c042523,Hindi,https://open.spotify.com/track/0qQ4IdhjzNr0gJhdMTf2n3
Teri Meri Kahaani,Gabbar Is Back (Original Motion Picture Soundtrack),Palak Muchhal,null,https://i.scdn.co/image/ab67616d0000b273d582f7f8d2c48c332435114b,Hindi,https://open.spotify.com/track/4gALQzXkEYPdAlIGCXwHnJ
"Channa Ve - From ""Bhoot - Part One: The Haunted Ship""","Channa Ve (From ""Bhoot - Part One: The Haunted Ship"" / Original Motion Picture Soundtrack)",Mansheel Gujral,null,https://i.scdn.co/image/ab67616d0000b273d3c06cabe1f80f26d369c5ba,Hindi,https://open.spotify.com/track/2Z6HgNji9cNlFLNORw6wDQ
Zihaal e Miskin,Zihaal e Miskin,Javed-Mohsin,null,https://i.scdn.co/image/ab67616d0000b27373b0435dbfea11043c2909b8,Hindi,https://open.spotify.com/track/51DEaelXeJJ6cFFYbX8Hal
Kaise Hua,Kabir Singh,Vishal Mishra,null,https://i.scdn.co/image/ab67616d0000b273c5545f737b16ad5ee767b62a,Hindi,https://open.spotify.com/track/5w0Xpt2YHT2Y3z3e4UUJP7
"Hawayein (From ""Jab Harry Met Sejal"")","Hawayein (From ""Jab Harry Met Sejal"")",Pritam,null,https://i.scdn.co/image/ab67616d0000b2730f29b052ea18eb757ec7ca9a,Hindi,https://open.spotify.com/track/6871FKHumiy1Wfr6vF7Xxt
Ve Haaniyaan,Ve Haaniyaan,Danny,null,https://i.scdn.co/image/ab67616d0000b273e6294a607fd865df30585b4e,Hindi,https://open.spotify.com/track/2C6CJGFLbisteRuY6Plb7b
Shayad,Love Aaj Kal (Original Motion Picture Soundtrack),Pritam,null,https://i.scdn.co/image/ab67616d0000b273095191f6b96fd9eff585befc,Hindi,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL
"Tu Hain Toh - Neeti Mohan Version (From ""Mr. And Mrs. Mahi"")",Mr. And Mrs. Mahi (Original Motion Picture Soundtrack),Neeti Mohan,null,https://i.scdn.co/image/ab67616d0000b273373b21b6dfdb6cd71e03101f,Hindi,https://open.spotify.com/track/7o9amiuyYz7o2fnL6YdfA6
Roke Na Ruke Naina,Badrinath Ki Dulhania,Arijit Singh,null,https://i.scdn.co/image/ab67616d0000b273fa3617fcd0dd0f23e7174219,Hindi,https://open.spotify.com/track/2k7RoJQR0mi8WVWK0Och93
Pehla Pyaar,Kabir Singh,Armaan Malik,null,https://i.scdn.co/image/ab67616d0000b273c5545f737b16ad5ee767b62a,Hindi,https://open.spotify.com/track/0ojpEubhy4JNeVftmVuiN7
Dil Jhoom,Gadar 2 (Original Motion Picture Soundtrack),Mithoon,null,https://i.scdn.co/image/ab67616d0000b2737813b389296a4f42219a9795,Hindi,https://open.spotify.com/track/11qnwt18ZckPqchzK2I3U7
Jeena Jeena,Badlapur (Original Motion Picture Soundtrack),Sachin-Jigar,null,https://i.scdn.co/image/ab67616d0000b2734c74beed966d2f38aa298c57,Hindi,https://open.spotify.com/track/2GXXZFUxYg2LvG8SR0byOE
Main Rang Sharbaton Ka,Phata Poster Nikhla Hero (Original Motion Picture Soundtrack),Atif Aslam,null,https://i.scdn.co/image/ab67616d0000b27315cbb9131122d8aa4164c0ae,Hindi,https://open.spotify.com/track/1yYM7dY6wSJFp5qmxPRLu1
Soulmate,Ek Tha Raja,Badshah,null,https://i.scdn.co/image/ab67616d0000b2739bb2d30b01ac2cada8a8ad03,Hindi,https://open.spotify.com/track/1tf2iody5iRLYYPDSBpzRc
"Aur Mohabbat Kitni Karoon (From ""Metro ... In Dino"")","Aur Mohabbat Kitni Karoon (From ""Metro ... In Dino"")",Pritam,null,https://i.scdn.co/image/ab67616d0000b273114e03dcb192736b33a42cb5,Hindi,https://open.spotify.com/track/3EIMdrD4DstJVklUH9Ai7Y
"Humdard (From ""Ek Villain"")",Ultimate Love Songs - Arijit Singh,Arijit Singh,null,https://i.scdn.co/image/ab67616d0000b2731aa5adad8593923dcdf1a7d0,Hindi,https://open.spotify.com/track/2PvaburAUlhNHxVhw5lvOq
Jeene Laga Hoon,Ramaiya Vastavaiya (Original Motion Picture Soundtrack),Atif Aslam,null,https://i.scdn.co/image/ab67616d0000b273cab73e6ac9bf4bf3c6931570,Hindi,https://open.spotify.com/track/3t3wsY5IdLVzB9WidegJSU
Maan Meri Jaan,Champagne Talk,King,null,https://i.scdn.co/image/ab67616d0000b27337f65266754703fd20d29854,Hindi,https://open.spotify.com/track/1418IuVKQPTYqt7QNJ9RXN
I Love You,Bodyguard,Pritam,null,https://i.scdn.co/image/ab67616d0000b2736a2e7f7613210a6397e854f5,Hindi,https://open.spotify.com/track/5bHDGWyIFML1LYXZWTD5MF
"Tere Hawaale (From ""Laal Singh Chaddha"")","Tere Hawaale (From ""Laal Singh Chaddha"")",Pritam,null,https://i.scdn.co/image/ab67616d0000b273336a3ce27714f4f4999da39d,Hindi,https://open.spotify.com/track/4blqlsA1uf2d2I40E90EUC
"Tu Mil Gaya (From ""Srikanth"")","Tu Mil Gaya (From ""Srikanth"")",Tanishk Bagchi,null,https://i.scdn.co/image/ab67616d0000b273bcc77c2135dd78f8953d7b25,Hindi,https://open.spotify.com/track/7c3Y3gfuogFZpwj8ECBIAi
Atak Gaya,Badhaai Do (Original Motion Picture Soundtrack),Amit Trivedi,null,https://i.scdn.co/image/ab67616d0000b273d97ded7a21b3785ed6696fb7,Hindi,https://open.spotify.com/track/5Z2k12MKbQTUYLKHSPs2jc
"Tum Se (From ""Teri Baaton Mein Aisa Uljha Jiya"")","Tum Se (From ""Teri Baaton Mein Aisa Uljha Jiya"")",Sachin-Jigar,null,https://i.scdn.co/image/ab67616d0000b273b608e9bcf3845d082d1d559e,Hindi,https://open.spotify.com/track/2ceeTJAzKy295Fm0VsaXtE
Murshida,Begum Jaan,Arijit Singh,null,https://i.scdn.co/image/ab67616d0000b2735bb4c8344aa01afb2e23ebb8,Hindi,https://open.spotify.com/track/47CpXk9bKHjIxnBZPvkDt0
Ishq Wala Love,Student of the Year (Original Motion Picture Soundtrack),Vishal-Shekhar,null,https://i.scdn.co/image/ab67616d0000b273ad40f4e70b2f2a2a6052d49d,Hindi,https://open.spotify.com/track/1hQia6rxgfM1ly2hE3StWp
Saajan Ve,Saajan Ve,Darshan Raval,null,https://i.scdn.co/image/ab67616d0000b273a45755436d936103f77f9f06,Hindi,https://open.spotify.com/track/3iFYJMrRS0fLrwDNVbqNF0
Maiyya Mainu,Jersey (Original Motion Picture Soundtrack),Sachet Tandon,null,https://i.scdn.co/image/ab67616d0000b273cce734a98bcb8670fd0db8de,Hindi,https://open.spotify.com/track/3ygfdwvBJ2Y5XhJiiHFFZE
Tum Se Hi,Jab We Met,Pritam,null,https://i.scdn.co/image/ab67616d0000b27352fe6875028c892308ffc2f7,Hindi,https://open.spotify.com/track/7eQl3Yqv35ioqUfveKHitE
"Chaleya (From ""Jawan"")","Chaleya (From ""Jawan"")",Anirudh Ravichander,null,https://i.scdn.co/image/ab67616d0000b27360dbbb589dff0c57a3a4ffb2,Hindi,https://open.spotify.com/track/4nc6XiUze2Yh7wFueGOPv7
Heeriye (feat. Arijit Singh),Heeriye (feat. Arijit Singh),Jasleen Royal,null,https://i.scdn.co/image/ab67616d0000b2734a60872ae145776164540a7f,Hindi,https://open.spotify.com/track/5PUXKVVVQ74C3gl5vKy9Li
"Hua Main (From ""ANIMAL"")","Hua Main (From ""ANIMAL"")",Raghav Chaitanya,null,https://i.scdn.co/image/ab67616d0000b273ac2f40efa7f20f169acfb46f,Hindi,https://open.spotify.com/track/54PRUdMOYzglMGnsg9kIta
Phir Kabhi,M.S.Dhoni - The Untold Story,Arijit Singh,null,https://i.scdn.co/image/ab67616d0000b27302dde7bfff94df00c8b76eb4,Hindi,https://open.spotify.com/track/4jk4CaqBMBbMZhf3PuR1ai
Manjha,Manjha,Vishal Mishra,null,https://i.scdn.co/image/ab67616d0000b273dea88e870d30a4da51065bf5,Hindi,https://open.spotify.com/track/0UZLaEOSIc5kg0cc7eszqC
Chitta,Shiddat,Manan Bhardwaj,null,https://i.scdn.co/image/ab67616d0000b273e4c77dc1b6c85c754f7f136c,Hindi,https://open.spotify.com/track/6JUQViD0hLXlvWXCV4uUF8
"Darkhaast (feat. Arijit Singh, Sunidhi Chauhan)",Shivaay,Mithoon,null,https://i.scdn.co/image/ab67616d0000b273e7fe7d656750737e8d369f95,Hindi,https://open.spotify.com/track/1awtp7rf6ajhGY9BgzCHeZ
Phir Bhi Tumko Chaahunga,The Arijit Singh Collection,Mithoon,null,https://i.scdn.co/image/ab67616d0000b273627b5b17cb48f6e6956b842e,Hindi,https://open.spotify.com/track/1fcCPXmH4vUzG6UQTTjZp5
Malang Sajna,Malang Sajna,Sachet Tandon,null,https://i.scdn.co/image/ab67616d0000b273e4be675de3a03b2ad2552c6d,Hindi,https://open.spotify.com/track/73K33p4Vyz9koXGqmL5eFs
Tum Hi Ho,Aashiqui 2,Mithoon,null,https://i.scdn.co/image/ab67616d0000b2736404721c1943d5069f0805f3,Hindi,https://open.spotify.com/track/56zZ48jdyY2oDXHVnwg5Di
Kali Kali Zulfon Ke,Kali Kali Zulfon Ke,Nusrat Fateh Ali Khan,null,https://i.scdn.co/image/ab67616d0000b273bfbb9983c962a92b11024c4a,Hindi,https://open.spotify.com/track/6AnkrKYwyVQJji1UkppGVG
With You,With You,AP Dhillon,null,https://i.scdn.co/image/ab67616d0000b27382549c22cd3c6e03351bd1c5,Hindi,https://open.spotify.com/track/0xIuPDzJSnJywALez8dwKR
O Saathi,"O Saathi (From ""Baaghi 2"")",Atif Aslam,null,https://i.scdn.co/image/ab67616d0000b2733b7ae221866b5e81daf4483f,Hindi,https://open.spotify.com/track/6fScgF2Y63ScU73nYju0ny
Tu Aake Dekhle,The Carnival,King,null,https://i.scdn.co/image/ab67616d0000b273e0fc847e272a9bf7a04643da,Hindi,https://open.spotify.com/track/0yCWDaAgOtg6TKlNCg9rwA
Kehne Ko Kya Raha,Industry2,Arjun Kanungo,null,https://i.scdn.co/image/ab67616d0000b273440c09d7b898ec98d69bec36,Hindi,https://open.spotify.com/track/7L5CBrcioUFtE81kxLiuaC
Mannat,Dard,Darshan Raval,null,https://i.scdn.co/image/ab67616d0000b273c60cc14ac9fd0dc9a30d30f3,Hindi,https://open.spotify.com/track/26elzgFl8tvajnDfeoY1YF
Mujhe Peene Do,Mujhe Peene Do,Darshan Raval,null,https://i.scdn.co/image/ab67616d0000b273057c817a06a8155375294e1f,Hindi,https://open.spotify.com/track/3FbZoPzEaUBOD84l1FwFEH
"Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")","Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")",Vishal Mishra,null,https://i.scdn.co/image/ab67616d0000b2736624811ee1d8d7ccf5fadb80,Hindi,https://open.spotify.com/track/0645eBDehHcqfiF15hscQV
"Bandeya - From ""Dil Juunglee""","Bandeya (From ""Dil Juunglee"")",Shaarib Toshi,null,https://i.scdn.co/image/ab67616d0000b2735cd31847e786b7e1e185e062,Hindi,https://open.spotify.com/track/6gwnKOvdBKkTU4CQ7KpIAu
IDGAF,IDGAF,Guraaj,null,https://i.scdn.co/image/ab67616d0000b273a65c2af30eb1a54b2d602d88,Hindi,https://open.spotify.com/track/5gndGGPiKaMldQF8ZMQ6t9
Saahiba,Dard,Darshan Raval,null,https://i.scdn.co/image/ab67616d0000b273c60cc14ac9fd0dc9a30d30f3,Hindi,https://open.spotify.com/track/6Tv6s5RuvMZ2cR18jYi7xy
Mahiye Jinna Sohna,Dard,Darshan Raval,null,https://i.scdn.co/image/ab67616d0000b273c60cc14ac9fd0dc9a30d30f3,Hindi,https://open.spotify.com/track/0Jiaz0O4AqnJICa9PxHhaR
"Darasal (From ""Raabta"")","Darasal (From ""Raabta"")",Atif Aslam,null,https://i.scdn.co/image/ab67616d0000b2732c1f340fb6af431e9365a6bf,Hindi,https://open.spotify.com/track/3phw912iJRhtMfsdJ1k3Sr
Tum Hi Ho Bandhu,Cocktail (Original Motion Picture Soundtrack),Neeraj Shridhar,null,https://i.scdn.co/image/ab67616d0000b273ad204486839062991becfbc9,Hindi,https://open.spotify.com/track/7H3mfOvtPNA8YDF3EdKy0L
Missed Call,Missed Call,Guraaj,null,https://i.scdn.co/image/ab67616d0000b2731e556edfecdb7f2401303052,Hindi,https://open.spotify.com/track/2Bxm3Opqjat9PbN1u5MGKZ
"O Bedardeya (From ""Tu Jhoothi Main Makkaar"")","O Bedardeya (From ""Tu Jhoothi Main Makkaar"")",Pritam,null,https://i.scdn.co/image/ab67616d0000b2732a733a9eeabca1a5fb50312b,Hindi,https://open.spotify.com/track/0czcoKJbJt08NqKrvSbbz7
Lo Aayi Barsaat,Lo Aayi Barsaat,Darshan Raval,null,https://i.scdn.co/image/ab67616d0000b27382301e761523eab58e583a19,Hindi,https://open.spotify.com/track/2VsWBRKYkZH9FdD7AE6hRQ
"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")","Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",Sachin-Jigar,null,https://i.scdn.co/image/ab67616d0000b273bf8097b2589277bd3d8f7a2d,Hindi,https://open.spotify.com/track/5QW9K4A1gMnIi94YUxtsfM
Rasiya,Brahmastra (Original Motion Picture Soundtrack),Pritam,null,https://i.scdn.co/image/ab67616d0000b273913edcaccb2268647d0c495b,Hindi,https://open.spotify.com/track/6zfvsbeuFKoWIdoRb3JdhA
Dil Malanga,Dil Malanga,Armaan Malik,null,https://i.scdn.co/image/ab67616d0000b27316451a97ce1980c7ffa738ae,Hindi,https://open.spotify.com/track/0xks4JzxUIpRySJ3mvGCrf
I CAN,I CAN,Guraaj,null,https://i.scdn.co/image/ab67616d0000b27311bf6d084ac43c6dea9e09a4,Hindi,https://open.spotify.com/track/2bj6CpWgUju1fwQEHPJcLc
"Jaadui (From ""Tu Jhoothi Main Makkaar"")","Jaadui (From ""Tu Jhoothi Main Makkaar"")",Pritam,null,https://i.scdn.co/image/ab67616d0000b27356eb8ba91fb3333b57daf676,Hindi,https://open.spotify.com/track/4nriYsKSq1VmiamjZOB4Tp
"Agar Tum Saath Ho (From ""Tamasha"")",Love Forever With Arijit Singh,Alka Yagnik,null,https://i.scdn.co/image/ab67616d0000b2737569cbe3695608074d9fd389,Hindi,https://open.spotify.com/track/2FCXQHugkoHE1K3tiDu8pu
Agar Tum Saath Ho,Tamasha,Alka Yagnik,null,https://i.scdn.co/image/ab67616d0000b273da50894e074ecd5ce61de0a1,Hindi,https://open.spotify.com/track/3hkC9EHFZNQPXrtl8WPHnX
Changed,Changed,Guraaj,null,https://i.scdn.co/image/ab67616d0000b273b8309f0d152816a5c7493d69,Hindi,https://open.spotify.com/track/1m20kkyRZxhbRjSf8tofQY
Dil Diyan Gallan,YRF Top 10 - Falling in Love,Atif Aslam,null,https://i.scdn.co/image/ab67616d0000b273f7991610fad937fd9f29f55d,Hindi,https://open.spotify.com/track/0FBQ4NrrHUbR9kus7rzrOj
Kahani Suno 2.0,Kahani Suno 2.0,Kaifi Khalil,null,https://i.scdn.co/image/ab67616d0000b2734697d4ee22b3f63c17a3b9ec,Hindi,https://open.spotify.com/track/4VsP4Dm8gsibRxB5I2hEkw
Barbaadiyan,Shiddat,Sachet Tandon,null,https://i.scdn.co/image/ab67616d0000b273e4c77dc1b6c85c754f7f136c,Hindi,https://open.spotify.com/track/6qZyM6JV8ohLC4S2EL5sFh
Saibo,Shor in the City (Original Motion Picture Soundtrack),Sachin-Jigar,null,https://i.scdn.co/image/ab67616d0000b2731aac2079e5047e1bfd1b59d9,Hindi,https://open.spotify.com/track/6udC4b4jOSnHb9ItnXgKLR
Kaha Hola Ghar,Very Best of Karma,Karma Band,null,https://i.scdn.co/image/ab67616d0000b273c6615bd53c9d83a019df2ba3,Nepali,https://open.spotify.com/track/56S05UYB02PdnNibVZG0Tl
Taal Ko Pani,Bheda Ko Oon Jasto,Nepathya,null,https://i.scdn.co/image/ab67616d0000b27362f9dfafe3122f6884e17a5c,Nepali,https://open.spotify.com/track/57Q0iFGcFceluUdzjHSfBJ
Sambodhan,Satabdi,1974 A.D,null,https://i.scdn.co/image/ab67616d0000b27382f889df04032818df7d4a09,Nepali,https://open.spotify.com/track/1FGX2oP9MMIFfIzLKW82RI
Aaudai Jaadai,Rush,The Uglyz,null,https://i.scdn.co/image/ab67616d0000b273ca7932c445f8c978d796cf62,Nepali,https://open.spotify.com/track/7xtQ8pzfF0eUtBx1KQUvRq
Mohani Laglahai,Mohani Laglahai,Narayan Gopal,null,https://i.scdn.co/image/ab67616d0000b273f8e91d3c664f15761334caed,Nepali,https://open.spotify.com/track/5gb4uLQfh7C8eekhQ7Xvqt
Jati Maya,Nepali Ho,1974 Ad,null,https://i.scdn.co/image/ab67616d0000b2734c706bfc1fe54f2a100cf11d,Nepali,https://open.spotify.com/track/7LNGGKlET4VVyfUOsP7p0h
Kanchi hey kanchi,"Kanchhi, Kanyadan",Prakash Shrestha,null,https://i.scdn.co/image/ab67616d0000b273991708b54721f56c6e6ed916,Nepali,https://open.spotify.com/track/7IzuDHSvScYVGjwLXfzoC7
Timile Herda,Samarpan,Nabin K Bhattrai,null,https://i.scdn.co/image/ab67616d0000b2736cdeeb50f0de4a4ee7960e47,Nepali,https://open.spotify.com/track/5BayTXwC8GSqUA2zE0f9kc
Reshamm,Resham,Nepathya,null,https://i.scdn.co/image/ab67616d0000b273b220c2a4e5d991a22fac9eb5,Nepali,https://open.spotify.com/track/5wK0uGxCWdPvELX9v3zrMh
Jaba Sandhya Hunchha,Karai Karle,Yogeshwor Amatya,null,https://i.scdn.co/image/ab67616d0000b273e9ada9dade36618f02e676d6,Nepali,https://open.spotify.com/track/4dDp7mjdqFWHoTgtJqKqK0
Pheri Tyo Din,1 Mb,Sugam Pokharel,null,https://i.scdn.co/image/ab67616d0000b2738d8b96ae7dd26a3594d179a6,Nepali,https://open.spotify.com/track/6ix96bZKvRMx7b4rUsSr1z
Syndicate,Syndicate - Single,Bipul Chettri,null,https://i.scdn.co/image/ab67616d0000b2730ba0e75dfe96f4e9b6b12ab8,Nepali,https://open.spotify.com/track/0Ai5lxcQ7WfxLtZn6h9PG1
Jaalma,Resham Filili (Original Motion Picture Soundtrack),Kali Prasad Baskota,null,https://i.scdn.co/image/ab67616d0000b273f13003f9cbe1456b00db8d9f,Nepali,https://open.spotify.com/track/412OJ8fUcmOthxyXava0sh
Parelima,Samjhi Baschhu,1974 A.D,null,https://i.scdn.co/image/ab67616d0000b27387bf35052b1e2e91297f3922,Nepali,https://open.spotify.com/track/6YZaxRuXCKySJJVKGU2IWt
Chhatima Mero,Chyangba Ho Chyangba,Kshetra Gurung,null,https://i.scdn.co/image/ab67616d0000b2731d5defec49497ec4229bf441,Nepali,https://open.spotify.com/track/3a5W3N0Zm3llm0kjSwKCNl
Siri Ma SIri,manchheko Maya,Narayan Gopal,null,https://i.scdn.co/image/ab67616d0000b2735a4467cd4b5f9ec784d502e5,Nepali,https://open.spotify.com/track/6rOxnFPMH9tKw8HYGfZgvx
K Yo Maya Ho,Viii,B-8eight,null,https://i.scdn.co/image/ab67616d0000b273adacc29b4d05ca46b2ae3e3a,Nepali,https://open.spotify.com/track/27ejNnVdZ1RgjLtp2Jf0BD
Pahilo Junima,Satabdi,1974 A.D,null,https://i.scdn.co/image/ab67616d0000b27382f889df04032818df7d4a09,Nepali,https://open.spotify.com/track/1CEsse2kGgVNDgFIFmRUOo
Ram Sailee - Ode To My Father,Sketches of Darjeeling,Bipul Chettri,null,https://i.scdn.co/image/ab67616d0000b2731667b84ec8ae3d562d2cf1d4,Nepali,https://open.spotify.com/track/4f4NAym3a1cwDslRX39WAj
Hukka Mero,Very Best of Karma,Karma Band,null,https://i.scdn.co/image/ab67616d0000b273c6615bd53c9d83a019df2ba3,Nepali,https://open.spotify.com/track/770VIeVIhbGd8Kv25CcJym
Bhendako Unjasto,Nepathya,Nepathya,null,https://i.scdn.co/image/ab67616d0000b273c48533ab8f1b44fa15bbc8da,Nepali,https://open.spotify.com/track/06TdAQmPrM6McVN6snThu9
