Name,Album,Artist,PreviewURL,Image,Language,SpotifyURL
Hamari Adhuri Kahani (Title Track),Hamari Adhuri Kahani (Original Motion Picture Soundtrack),Jeet Gannguli,null,https://i.scdn.co/image/ab67616d0000b273b0f9ceb59927ab76fe6269be,Hindi,https://open.spotify.com/track/3HiobOOpSpMsi95WBKPBYk
"Zamaana Lage (From ""Metro ... In Dino"")","Zamaana Lage (From ""Metro ... In Dino"")",Pritam,null,https://i.scdn.co/image/ab67616d0000b2736d73f67ed72ae8eeb251040f,Hindi,https://open.spotify.com/track/76ec1a1bkFfOqoVf6e7nae
"Agar Tum Saath Ho (From ""Tamasha"")",Love Forever With Arijit Singh,Alka Yagnik,null,https://i.scdn.co/image/ab67616d0000b2737569cbe3695608074d9fd389,Hindi,https://open.spotify.com/track/2FCXQHugkoHE1K3tiDu8pu
"Aur Mohabbat Kitni Karoon (From ""Metro ... In Dino"")","Aur Mohabbat Kitni Karoon (From ""Metro ... In Dino"")",Pritam,null,https://i.scdn.co/image/ab67616d0000b273114e03dcb192736b33a42cb5,Hindi,https://open.spotify.com/track/3EIMdrD4DstJVklUH9Ai7Y
Ae Dil Hai Mushkil Title Track,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],Pritam,null,https://i.scdn.co/image/ab67616d0000b273bca30634e6cad10b97c03d21,Hindi,https://open.spotify.com/track/1UWacd8x8tPPwmrPB1MoBI
"Dil Ka Kya (From ""Metro ... In Dino"")","Dil Ka Kya (From ""Metro ... In Dino"")",Pritam,null,https://i.scdn.co/image/ab67616d0000b27317f0bd02c78bdfa0f4d55b79,Hindi,https://open.spotify.com/track/69tPsAXkjn3cTXoLSMr6d3
"Raanjhan (From ""Do Patti"")","Raanjhan (From ""Do Patti"")",Sachet-Parampara,null,https://i.scdn.co/image/ab67616d0000b273773c5f60bcb309ef8802e4ef,Hindi,https://open.spotify.com/track/4vHRQnzGcKEtqsLH70tAms
Raatein Guzaari,Raatein Guzaari,Aditya Rikhari,null,https://i.scdn.co/image/ab67616d0000b2733d78229c27310185a9dd4a0f,Hindi,https://open.spotify.com/track/0ZnBHVFiUAnVTF38LUVDpR
Tum Hi Ho,Aashiqui 2,Mithoon,null,https://i.scdn.co/image/ab67616d0000b2736404721c1943d5069f0805f3,Hindi,https://open.spotify.com/track/56zZ48jdyY2oDXHVnwg5Di
"Sajde - From ""Lost;Found""","Sajde (From ""Lost;Found"")",Faheem Abdullah,null,https://i.scdn.co/image/ab67616d0000b2737e68b567e5db969d3b7dd9be,Hindi,https://open.spotify.com/track/6lXXUx3PwJ4B4cln5FJfzo
Tera Chehra,Sanam Teri Kasam (Original Motion Picture Soundtrack),Himesh Reshammiya,null,https://i.scdn.co/image/ab67616d0000b273711c1639b4bc0f9978ae77a6,Hindi,https://open.spotify.com/track/3trnNo4KeaUlFuUiV7iRCj
"Mann Ye Mera (From ""Metro ... In Dino"")","Mann Ye Mera (From ""Metro ... In Dino"")",Pritam,null,https://i.scdn.co/image/ab67616d0000b2739a5afd03b628b2ba07efdfea,Hindi,https://open.spotify.com/track/1iM0dkfgtTxBi7yQV16pjD
Die With A Smile,Die With A Smile,Lady Gaga,null,https://i.scdn.co/image/ab67616d0000b27382ea2e9e1858aa012c57cd45,English,https://open.spotify.com/track/2plbrEY59IikOBgBGLjaoe
"Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"")","Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"")",Pritam,null,https://i.scdn.co/image/ab67616d0000b27339890c916878b32aebd1d0ee,Hindi,https://open.spotify.com/track/6EivvaEepVTjmDde43eGiB
Qatal,WITHOUT PREJUDICE,Guru Randhawa,null,https://i.scdn.co/image/ab67616d0000b273bd7e1592d75a9ad8d211debd,Hindi,https://open.spotify.com/track/5FDVyL6VahLO3B4T7xRYD9
Tera Fitoor,Genius (Original Motion Picture Soundtrack),Arijit Singh,null,https://i.scdn.co/image/ab67616d0000b273b10cd00a5865ea695f322dd7,Hindi,https://open.spotify.com/track/1YMLgvsQdE27r30q0fsLeV
Gulabi Aankhen,Universally SANAM,Sanam,null,https://i.scdn.co/image/ab67616d0000b27375093322ba46b40014e6ed17,Hindi,https://open.spotify.com/track/1ccZZf0IQi5y0bHMl2aGDF
Bewajah,Sanam Teri Kasam (Original Motion Picture Soundtrack),Himesh Reshammiya,null,https://i.scdn.co/image/ab67616d0000b273711c1639b4bc0f9978ae77a6,Hindi,https://open.spotify.com/track/5GJ3WaxTSlxDY3csctX20H
"Humdard (From ""Ek Villain"")",Ultimate Love Songs - Arijit Singh,Arijit Singh,null,https://i.scdn.co/image/ab67616d0000b2731aa5adad8593923dcdf1a7d0,Hindi,https://open.spotify.com/track/2PvaburAUlhNHxVhw5lvOq
"Naamumkin (From ""Maalik"")","Naamumkin (From ""Maalik"")",Sachin-Jigar,null,https://i.scdn.co/image/ab67616d0000b2730719d6d96e710245f9759e92,Hindi,https://open.spotify.com/track/2dEHuZUBxNoxxGM31WvkOb
"Sajni (From ""Laapataa Ladies"")","Sajni (From ""Laapataa Ladies"")",Ram Sampath,null,https://i.scdn.co/image/ab67616d0000b273d5f4378b1ffc9119fdc7306d,Hindi,https://open.spotify.com/track/5zCnGtCl5Ac5zlFHXaZmhy
Tehtul-e-Ishq,Tehtul-e-Ishq,Subhi,null,https://i.scdn.co/image/ab67616d0000b27361971d5c4c9881037a013fa5,Hindi,https://open.spotify.com/track/7HZ3lKofq8xWN760tXANXW
Pehle Bhi Main,ANIMAL,Vishal Mishra,null,https://i.scdn.co/image/ab67616d0000b2735f3ede47954a93aa03efe5f9,Hindi,https://open.spotify.com/track/7yDHHVKLbvDmVw1XXhDDIO
Galiyon Ke Ghalib,Galiyon Ke Ghalib,Badshah,null,https://i.scdn.co/image/ab67616d0000b273bc0ec443e91e4d89c893dd7f,Hindi,https://open.spotify.com/track/3l8GKFbkD1dRhAmzw6fInB
"Ishq - From ""Lost;Found""","Ishq (From ""Lost;Found"")",Faheem Abdullah,null,https://i.scdn.co/image/ab67616d0000b2739e3495a35db3c1e374ce09b5,Hindi,https://open.spotify.com/track/7hDoxkN20lLb06zifzYnD2
Ghazal Ho Gayi,Ghazal Ho Gayi,Shaan,null,https://i.scdn.co/image/ab67616d0000b27300a02e3f1d9ae94e3fda3cf3,Hindi,https://open.spotify.com/track/4ArK0hdp9WvgCzy2lYrAet
Phir Bhi Tumko Chaahunga,The Arijit Singh Collection,Mithoon,null,https://i.scdn.co/image/ab67616d0000b273627b5b17cb48f6e6956b842e,Hindi,https://open.spotify.com/track/1fcCPXmH4vUzG6UQTTjZp5
"Jab Tu Sajan (From ""Aap Jaisa Koi"")","Jab Tu Sajan (From ""Aap Jaisa Koi"")",Rochak Kohli,null,https://i.scdn.co/image/ab67616d0000b273003da1c30eae87ca8deafcbd,Hindi,https://open.spotify.com/track/0v716URUxpcG1AhIZmulz7
Jeena Jeena,Badlapur (Original Motion Picture Soundtrack),Sachin-Jigar,null,https://i.scdn.co/image/ab67616d0000b2734c74beed966d2f38aa298c57,Hindi,https://open.spotify.com/track/2GXXZFUxYg2LvG8SR0byOE
Cry For Me,Hurry Up Tomorrow,The Weeknd,null,https://i.scdn.co/image/ab67616d0000b273982320da137d0de34410df61,English,https://open.spotify.com/track/3AWDeHLc88XogCaCnZQLVI
Kithe Vasde Ne,WITHOUT PREJUDICE,Guru Randhawa,null,https://i.scdn.co/image/ab67616d0000b273bd7e1592d75a9ad8d211debd,Hindi,https://open.spotify.com/track/7yRQmiNzh7NLZvxsI7pYl3
"Mann Bharryaa 2.0 (From ""Shershaah"")","Mann Bharryaa 2.0 (From ""Shershaah"")",B Praak,null,https://i.scdn.co/image/ab67616d0000b273173a36a54fd89a650240ceac,Hindi,https://open.spotify.com/track/3jf5303mzzJ96O8xFTcEn4
Kabira,Yeh Jawaani Hai Deewani,Pritam,null,https://i.scdn.co/image/ab67616d0000b273707ea5b8023ac77d31756ed4,Hindi,https://open.spotify.com/track/4bD9z9qa4qg9BhryvYWB7c
Hasi - Male Version,Hamari Adhuri Kahani (Original Motion Picture Soundtrack),Ami Mishra,null,https://i.scdn.co/image/ab67616d0000b273b0f9ceb59927ab76fe6269be,Hindi,https://open.spotify.com/track/32765xcLM1fd6wQIpkN9A0
Tu hai kahan,Tu hai kahan,AUR,null,https://i.scdn.co/image/ab67616d0000b273a19e0b62539dc70565ae83e4,Hindi,https://open.spotify.com/track/4VhqKzBeAlhTjLYZr0oJx8
"Woh Lamhe Woh Baatein - From ""Zeher""",Zeher (Original Motion Picture Soundtrack),Atif Aslam,null,https://i.scdn.co/image/ab67616d0000b27325055b41603705c1172409da,Hindi,https://open.spotify.com/track/21kImg7AxLbl7rrciuAwoB
"Kaise Hua (From ""Kabir Singh"")","Kaise Hua (From ""Kabir Singh"")",Vishal Mishra,null,https://i.scdn.co/image/ab67616d0000b273ce1f4349305971b5beb75fcd,Hindi,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC
Aisi Dooriyaan,CIRCLES,Himonshu Parikh,null,https://i.scdn.co/image/ab67616d0000b27358f4f823cfc84ad59a3fcce7,Hindi,https://open.spotify.com/track/4UCjicdxXa8AukOAANRFfX
"Bolna (From ""Kapoor & Sons (Since 1921)"")","Bolna (From ""Kapoor & Sons (Since 1921)"")",Tanishk Bagchi,null,https://i.scdn.co/image/ab67616d0000b273f03c4d5b0c0669c7e14dfb24,Hindi,https://open.spotify.com/track/3GrCQPpKqKzOcKfMAoqn82
Main Heer Teri,Main Heer Teri,Zanai Bhosle,null,https://i.scdn.co/image/ab67616d0000b2737e262c8915c95a38b23a537a,Hindi,https://open.spotify.com/track/3BAmJqcRP0Mf11YAungMFq
"Tere Hawaale (From ""Laal Singh Chaddha"")","Tere Hawaale (From ""Laal Singh Chaddha"")",Pritam,null,https://i.scdn.co/image/ab67616d0000b273336a3ce27714f4f4999da39d,Hindi,https://open.spotify.com/track/4blqlsA1uf2d2I40E90EUC
"Ranjha (From ""Shershaah"")","Ranjha (From ""Shershaah"")",Jasleen Royal,null,https://i.scdn.co/image/ab67616d0000b27309426d9ae9d8d981735ebc5e,Hindi,https://open.spotify.com/track/72zHuDxFQTjbL51qJQSA7j
"Teri Yaadein - Bonus Track [From ""Glory""]","Teri Yaadein - Bonus Track [From ""Glory""]",Yo Yo Honey Singh,null,https://i.scdn.co/image/ab67616d0000b273da7a2cb2dc5a6b538897b99a,Hindi,https://open.spotify.com/track/21qZ9cWV9aJNaGERVNAbUo
"O Bedardeya (From ""Tu Jhoothi Main Makkaar"")","O Bedardeya (From ""Tu Jhoothi Main Makkaar"")",Pritam,null,https://i.scdn.co/image/ab67616d0000b2732a733a9eeabca1a5fb50312b,Hindi,https://open.spotify.com/track/0czcoKJbJt08NqKrvSbbz7
Baarishein,Baarishein,Anuv Jain,null,https://i.scdn.co/image/ab67616d0000b273d8ca783fa570b57e082f4374,Hindi,https://open.spotify.com/track/3WLJ7D5kh44K5eJ1NqZQ6W
Be-Imaan,Be-Imaan,Divyanshu Mayal,null,https://i.scdn.co/image/ab67616d0000b27378e1f61ce0371dc3ca930366,Hindi,https://open.spotify.com/track/0aJUJI396wSG4S7w9Nb73t
Kareeb,Kareeb,Kunal Babbar,null,https://i.scdn.co/image/ab67616d0000b273b738b05f68c39e5f8d01d695,Hindi,https://open.spotify.com/track/0WNcTl9vcHcZtl2eT2cLBl
Humsafar,Badrinath Ki Dulhania,Akhil Sachdeva,null,https://i.scdn.co/image/ab67616d0000b273fa3617fcd0dd0f23e7174219,Hindi,https://open.spotify.com/track/6TFESXMfJJWwccviaxGAMa
Starboy,Starboy,The Weeknd,null,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,Hindi,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB
"Bandeya - From ""Dil Juunglee""","Bandeya (From ""Dil Juunglee"")",Shaarib Toshi,null,https://i.scdn.co/image/ab67616d0000b2735cd31847e786b7e1e185e062,Hindi,https://open.spotify.com/track/6gwnKOvdBKkTU4CQ7KpIAu
Main Dhoondne Ko Zamaane Mein,Heartless,Arijit Singh,null,https://i.scdn.co/image/ab67616d0000b273f7f3feb4c9ea40bae3888d2a,Hindi,https://open.spotify.com/track/75p6BrziB5urmwPCeXl3y7
Chhupaaya,Chhupaaya,Keshuv Huria,null,https://i.scdn.co/image/ab67616d0000b27391c4d57710be55d0b331f630,Hindi,https://open.spotify.com/track/0S3gXlEqZ1INniyM0SAltH
"Aadat - From ""Kalyug""",Kalyug (Original Motion Picture Soundtrack),Atif Aslam,null,https://i.scdn.co/image/ab67616d0000b273a42a1a134199e3568884af8e,Hindi,https://open.spotify.com/track/5VrLz2NUTLbPzgjuVOjxUx
Kabhi Tu Ne Socha Tha,CIRCLES,Himonshu Parikh,null,https://i.scdn.co/image/ab67616d0000b27358f4f823cfc84ad59a3fcce7,Hindi,https://open.spotify.com/track/3acxrrp9zsNKkKKrY3oUIK
"Saware (From ""Phantom"")",Ultimate Love Songs - Arijit Singh,Arijit Singh,null,https://i.scdn.co/image/ab67616d0000b2731aa5adad8593923dcdf1a7d0,Hindi,https://open.spotify.com/track/2y0hUGvHaKm2p5xmJF4HBe
Mehrama,Love Aaj Kal (Original Motion Picture Soundtrack),Pritam,null,https://i.scdn.co/image/ab67616d0000b273095191f6b96fd9eff585befc,Hindi,https://open.spotify.com/track/6cUOiOY5qh2FpIQWIYAd2h
Kehndi Hai,Kehndi Hai,Zanai Bhosle,null,https://i.scdn.co/image/ab67616d0000b273602869ff0d8dfd1119f4a7c2,Hindi,https://open.spotify.com/track/2UqVw7C652TCZrc1ZA8CbE
Banjaara,Ek Villain,Mohammed Irfan,null,https://i.scdn.co/image/ab67616d0000b273a2ef89ae0f8d1848081c1449,Hindi,https://open.spotify.com/track/4eFnk661RcdOuH9ajiTO3j
Dil,Dil,Joshua Singh,null,https://i.scdn.co/image/ab67616d0000b27387a1386d434dc6c950661faf,Hindi,https://open.spotify.com/track/6e04t5OpdovWt98yAcVTS5
Mann Mera - Original Version,Mann Mera (Original Version),Gajendra Verma,null,https://i.scdn.co/image/ab67616d0000b2739bbf05dd2b04aaeabe69ad00,Hindi,https://open.spotify.com/track/1As2Jo89VTF9V3D6GuOPr9
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",Arijit Singh,null,https://i.scdn.co/image/ab67616d0000b273ba03ff79dad25f7c3542382f,Hindi,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU
"Zamaana Lage (From ""Metro ... In Dino"")","Zamaana Lage (From ""Metro ... In Dino"")",Pritam,null,https://i.scdn.co/image/ab67616d0000b2736d73f67ed72ae8eeb251040f,Hindi,https://open.spotify.com/track/76ec1a1bkFfOqoVf6e7nae
"Bekhayali (From ""Kabir Singh"")","Bekhayali (From ""Kabir Singh"")",Sachet Tandon,null,https://i.scdn.co/image/ab67616d0000b27390d98409f70719daa0dc0421,Hindi,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
Raatein Guzaari,Raatein Guzaari,Aditya Rikhari,null,https://i.scdn.co/image/ab67616d0000b2733d78229c27310185a9dd4a0f,Hindi,https://open.spotify.com/track/0ZnBHVFiUAnVTF38LUVDpR
Soch Na Sake,Airlift,Amaal Mallik,null,https://i.scdn.co/image/ab67616d0000b2736b047c1401c8c18a54e4377d,Hindi,https://open.spotify.com/track/6mTvwBzWTGDOVeCNQEqtOE
Beeti Baatien,Beeti Baatien,Sama Thakore,null,https://i.scdn.co/image/ab67616d0000b273eab016c2e8f41b25ad1d3a84,Hindi,https://open.spotify.com/track/6REYDIIE9ilzrOQf48za3h
Hawa Banke,Hawa Banke,Darshan Raval,null,https://i.scdn.co/image/ab67616d0000b273d47204a03807a0456e8bc2ca,Hindi,https://open.spotify.com/track/1L3Nsi7YXtBxTdnbqektia
Kadva,Shoharat,Hanita Bhambri,null,https://i.scdn.co/image/ab67616d0000b273f67d315df79067cad705fd16,Hindi,https://open.spotify.com/track/5Ch42r7wFZaDN6XWS5XW31
"Naamumkin (From ""Maalik"")","Naamumkin (From ""Maalik"")",Sachin-Jigar,null,https://i.scdn.co/image/ab67616d0000b2730719d6d96e710245f9759e92,Hindi,https://open.spotify.com/track/2dEHuZUBxNoxxGM31WvkOb
Kalank - Title Track,Kalank (Original Motion Picture Soundtrack),Pritam,null,https://i.scdn.co/image/ab67616d0000b2739eb6c1861d8c058e7052df1e,Hindi,https://open.spotify.com/track/7G5wpuR61ABrT7R1snos7C
Bewafaa Yaara,Bewafaa Yaara,Amrit,null,https://i.scdn.co/image/ab67616d0000b273aefaaa107644be17a3ea5347,Hindi,https://open.spotify.com/track/6WmyNOb1FnyznjonKJqJwY
Sanam Teri Kasam,Sanam Teri Kasam (Original Motion Picture Soundtrack),Himesh Reshammiya,null,https://i.scdn.co/image/ab67616d0000b273711c1639b4bc0f9978ae77a6,Hindi,https://open.spotify.com/track/1PDREqVNvmphIoNac3Vz8c
"Aur Mohabbat Kitni Karoon (From ""Metro ... In Dino"")","Aur Mohabbat Kitni Karoon (From ""Metro ... In Dino"")",Pritam,null,https://i.scdn.co/image/ab67616d0000b273114e03dcb192736b33a42cb5,Hindi,https://open.spotify.com/track/3EIMdrD4DstJVklUH9Ai7Y
